SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1773750506.165904, 0.193481, -0.180762, -9.818771, -0.003206, 0.013517, 0.057251, 228.220947, -33.461395, 29.772430
1773750506.176834, 0.155025, -0.091429, -9.799018, 0.000777, 0.016535, 0.065439, 228.172180, -33.385849, 29.885361
1773750506.186835, 0.119411, -0.171485, -9.798420, -0.002060, 0.029856, 0.070661, 228.087250, -33.518051, 29.841339
1773750506.196742, 0.048931, -0.170437, -9.821165, -0.001743, 0.026886, 0.067392, 228.376160, -33.453506, 29.690109
1773750506.206924, 0.024092, -0.211588, -9.778967, -0.004206, 0.012698, 0.057187, 228.271317, -33.188660, 29.905472
1773750506.216026, 0.089334, -0.272939, -9.809942, -0.000100, -0.005846, 0.045347, 228.532547, -33.314758, 29.921783
1773750506.226946, 0.193631, -0.243011, -9.808296, -0.002142, -0.008513, 0.045246, 228.397125, -33.291214, 30.040237
1773750506.236856, 0.175974, -0.301669, -9.800515, -0.002215, 0.001135, 0.042188, 228.328110, -33.203064, 29.852280
1773750506.246929, 0.143802, -0.260070, -9.824457, -0.002632, 0.009044, 0.047211, 228.683472, -33.276627, 30.084549
1773750506.256803, 0.152630, -0.224307, -9.829694, -0.000116, 0.013448, 0.045020, 228.500610, -33.196106, 30.132843
1773750506.265848, 0.131681, -0.214431, -9.814431, 0.002992, 0.015972, 0.046153, 228.588272, -32.970581, 30.256790
1773750506.276766, 0.154875, -0.173131, -9.821763, -0.001258, 0.028138, 0.044938, 228.583298, -32.939758, 30.117020
1773750506.286764, 0.120458, -0.120758, -9.808296, -0.001683, 0.028567, 0.048380, 228.786209, -33.098495, 29.549530
1773750506.296749, 0.061501, -0.147393, -9.802460, 0.004220, 0.013546, 0.054069, 228.868301, -33.064072, 29.892914
1773750506.306924, 0.015263, -0.120309, -9.821763, 0.001677, 0.017755, 0.058342, 228.957779, -32.902390, 29.670151
1773750506.316055, 0.002993, -0.133926, -9.803508, 0.001800, 0.015811, 0.054512, 228.957779, -32.902390, 29.670151
1773750506.326821, 0.060304, -0.124947, -9.819070, 0.000554, 0.010806, 0.049432, 229.213486, -33.126862, 29.746933
1773750506.336812, 0.098312, -0.100407, -9.815928, -0.003857, 0.006908, 0.042763, 229.213486, -33.126862, 29.746933
1773750506.346774, 0.110582, -0.077363, -9.814730, -0.003148, 0.004973, 0.035727, 229.192764, -33.061188, 29.798157
1773750506.356763, 0.073472, -0.105195, -9.808146, -0.004393, 0.001607, 0.026651, 229.314484, -33.157227, 29.775192
1773750506.366036, 0.129287, 0.006285, -9.832837, -0.002177, 0.010555, 0.025578, 229.299301, -33.123978, 29.783844
1773750506.376946, 0.189890, -0.039205, -9.815329, -0.002496, 0.006648, 0.033054, 229.436279, -32.987518, 30.041733
1773750506.386825, 0.247950, -0.080206, -9.809942, 0.003604, 0.005736, 0.040368, 229.419479, -33.126587, 29.876419
1773750506.396751, 0.246453, 0.037858, -9.819818, 0.000996, 0.013795, 0.041416, 229.520615, -33.267624, 29.922150
1773750506.406924, 0.180463, 0.017358, -9.781960, -0.000498, 0.011893, 0.028582, 229.727386, -33.118256, 29.999634
1773750506.416074, 0.120758, -0.020351, -9.808595, -0.002599, 0.004881, 0.026095, 229.604553, -33.254593, 30.272278
1773750506.426816, 0.144700, 0.024541, -9.839720, -0.001138, 0.004435, 0.024924, 229.532150, -32.962463, 30.189301
1773750506.436846, 0.121356, 0.023792, -9.815778, -0.000341, 0.012049, 0.024995, 229.402527, -32.915115, 30.367737
1773750506.446914, 0.064793, 0.027384, -9.811139, -0.000510, 0.011523, 0.023233, 229.583908, -32.913040, 30.430084
1773750506.456772, 0.063895, 0.061800, -9.819220, -0.005967, 0.011931, 0.016518, 229.488831, -32.951431, 30.456055
1773750506.465909, 0.084845, 0.021398, -9.792584, -0.000532, 0.016248, 0.004108, 229.408875, -32.886810, 30.144440
1773750506.476916, 0.139163, -0.093374, -9.815329, -0.000810, 0.008434, -0.001015, 229.448730, -32.735916, 30.031769
1773750506.486762, 0.206650, -0.058658, -9.818172, -0.001973, 0.015667, -0.001476, 229.409241, -32.744980, 30.511368
